game_id,HomeTeam,AwayTeam,home_score,away_score,season,datetime,elo_home,elo_away
2015-01-17ValenciaAlmeria,Valencia,Almeria,3,2,2014/2015,2015-01-17,934.0116183430208,667.475613507865
2015-01-17VillarrealAth Bilbao,Villarreal,Ath Bilbao,2,0,2014/2015,2015-01-17,922.5195017510387,772.9514127589855
2015-01-18Ath MadridGranada,Ath Madrid,Granada,2,0,2014/2015,2015-01-18,953.5851315556994,520.4877049810455
2015-01-18ElcheLevante,Elche,Levante,1,0,2014/2015,2015-01-18,651.3021007016039,588.530656436798
2015-01-18GetafeReal Madrid,Getafe,Real Madrid,0,3,2014/2015,2015-01-18,665.0813747884295,1205.5754055378588
2015-01-18La CorunaBarcelona,La Coruna,Barcelona,0,4,2014/2015,2015-01-18,570.870788210778,1099.7544901109577
2015-01-18SevillaMalaga,Sevilla,Malaga,2,0,2014/2015,2015-01-18,829.8763105599298,778.9752627534283
2015-01-24Ath MadridVallecano,Ath Madrid,Vallecano,3,1,2014/2015,2015-01-24,950.158327846563,595.996086504809
2015-01-24CordobaReal Madrid,Cordoba,Real Madrid,1,2,2014/2015,2015-01-24,617.2561982359562,1224.6788572463588
2015-01-24ElcheBarcelona,Elche,Barcelona,0,6,2014/2015,2015-01-24,625.878398329677,1123.5544588085882
2015-01-24SociedadEibar,Sociedad,Eibar,1,0,2014/2015,2015-01-24,778.1859359064342,741.5711332804635
2015-01-24VillarrealLevante,Villarreal,Levante,1,0,2014/2015,2015-01-24,922.2588690498155,588.819971262681
2015-01-25Ath BilbaoMalaga,Ath Bilbao,Malaga,1,1,2014/2015,2015-01-25,768.2578784187394,780.6684276446954
2015-01-25EspanolAlmeria,Espanol,Almeria,3,0,2014/2015,2015-01-25,732.9304215834554,655.39849985501
2015-01-25La CorunaGranada,La Coruna,Granada,2,2,2014/2015,2015-01-25,564.3283350352999,516.145540402543
2015-01-25ValenciaSevilla,Valencia,Sevilla,3,1,2014/2015,2015-01-25,940.3404582648988,822.7263720683222
2015-01-26GetafeCelta,Getafe,Celta,2,1,2014/2015,2015-01-26,667.6688860717422,768.532770955492
2015-01-30VallecanoLa Coruna,Vallecano,La Coruna,1,2,2014/2015,2015-01-30,593.9950126706335,583.8560301053794
2015-01-31CeltaCordoba,Celta,Cordoba,1,0,2014/2015,2015-01-31,769.2677553676904,617.6971305580832
