game_id,HomeTeam,AwayTeam,home_score,away_score,season,datetime,elo_home,elo_away
2006-11-05EmpoliLazio,Empoli,Lazio,1.0,1.0,2006/2007,2006-11-05,839.8166524520143,806.8836146517184
2006-11-05InterAscoli,Inter,Ascoli,2.0,0.0,2006/2007,2006-11-05,873.1968195844331,400.05189332627094
2006-11-05LivornoUdinese,Livorno,Udinese,1.0,0.0,2006/2007,2006-11-05,716.7475548392883,1140.3465642952333
2006-11-05PalermoSampdoria,Palermo,Sampdoria,2.0,0.0,2006/2007,2006-11-05,825.0887342866293,624.864959620777
2006-11-05RomaFiorentina,Roma,Fiorentina,3.0,1.0,2006/2007,2006-11-05,1248.3820187542196,621.2356109726397
2006-11-05TorinoMessina,Torino,Messina,1.0,1.0,2006/2007,2006-11-05,347.80351361956775,731.4385756477407
2006-11-11FiorentinaAtalanta,Fiorentina,Atalanta,3.0,1.0,2006/2007,2006-11-11,627.938000075598,595.5530212250662
2006-11-11MilanRoma,Milan,Roma,1.0,2.0,2006/2007,2006-11-11,892.9238866788148,1246.5781826664956
2006-11-12AscoliEmpoli,Ascoli,Empoli,0.0,1.0,2006/2007,2006-11-12,401.3442783147989,837.9279929618658
2006-11-12CataniaLivorno,Catania,Livorno,3.0,2.0,2006/2007,2006-11-12,781.8020373859823,716.2421340116305
2006-11-12LazioUdinese,Lazio,Udinese,5.0,0.0,2006/2007,2006-11-12,807.3404352101144,1139.3654107297937
2006-11-12MessinaCagliari,Messina,Cagliari,2.0,2.0,2006/2007,2006-11-12,733.0925449448782,694.0922560386733
2006-11-12PalermoTorino,Palermo,Torino,3.0,0.0,2006/2007,2006-11-12,825.0963169176009,350.40047047644936
2006-11-12ParmaInter,Parma,Inter,1.0,2.0,2006/2007,2006-11-12,318.812749990215,871.4722070590503
2006-11-12SampdoriaChievo,Sampdoria,Chievo,3.0,0.0,2006/2007,2006-11-12,640.2316180509164,539.1060036624989
2006-11-12SienaReggina,Siena,Reggina,0.0,1.0,2006/2007,2006-11-12,863.3062568836588,829.2630856042647
2006-11-18CagliariPalermo,Cagliari,Palermo,1.0,0.0,2006/2007,2006-11-18,698.4948970608278,821.1021272051215
2006-11-18EmpoliMilan,Empoli,Milan,0.0,0.0,2006/2007,2006-11-18,836.2103541827614,892.3760868221664
2006-11-19AscoliFiorentina,Ascoli,Fiorentina,1.0,1.0,2006/2007,2006-11-19,402.5193782485573,628.0992857776693
2006-11-19ChievoAtalanta,Chievo,Atalanta,2.0,2.0,2006/2007,2006-11-19,540.4035028315955,595.1825304315155
2006-11-19InterReggina,Inter,Reggina,1.0,0.0,2006/2007,2006-11-19,869.903612109177,828.3298266469781
2006-11-19LivornoParma,Livorno,Parma,3.0,0.0,2006/2007,2006-11-19,728.6493703961085,308.31344937334836
2006-11-19MessinaLazio,Messina,Lazio,1.0,4.0,2006/2007,2006-11-19,734.6075535569887,807.7555320388994
2006-11-19RomaCatania,Roma,Catania,7.0,0.0,2006/2007,2006-11-19,1290.3812139107263,735.5573082513167
2006-11-19TorinoSampdoria,Torino,Sampdoria,1.0,0.0,2006/2007,2006-11-19,357.01387583063473,635.3679730936104
