game_id,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,MappedHomeTeam,MappedAwayTeam,season,datetime,league,game_day,HomeTeam,AwayTeam,FTHG,FTAG,IWH,IWD,IWA,goal_diff,odds_diff,result
2018-09-15WolfsburgHertha,VfL Wolfsburg,Hertha Berlin,62.07,63.4,0.4277,0.2855,0.2868,1.36,1.05,Wolfsburg,Hertha,2018/2019,2018-09-15,D1,3.0,Wolfsburg,Hertha,2.0,2.0,2.1,3.4,3.5,0.0,-1.4,2-2
2018-09-15RB LeipzigHannover,RB Leipzig,Hannover 96,71.14,61.92,0.5806,0.1898,0.2295,1.95,1.02,RB Leipzig,Hannover,2018/2019,2018-09-15,D1,3.0,RB Leipzig,Hannover,3.0,2.0,1.55,4.45,5.4,1.0,-3.850000000000001,3-2
2018-09-15Bayern MunichLeverkusen,Bayern Munich,Bayer Leverkusen,92.51,72.56,0.7933,0.0691,0.1376,2.76,0.71,Bayern Munich,Leverkusen,2018/2019,2018-09-15,D1,3.0,Bayern Munich,Leverkusen,3.0,1.0,1.27,6.0,10.0,2.0,-8.73,3-1
2018-09-15MainzAugsburg,Mainz,FC Augsburg,62.07,63.1,0.4283,0.282,0.2896,1.34,1.03,Mainz,Augsburg,2018/2019,2018-09-15,D1,3.0,Mainz,Augsburg,2.0,1.0,2.65,3.15,2.8,1.0,-0.1499999999999999,2-1
2018-09-15Fortuna DusseldorfHoffenheim,Fortuna Düsseldorf,TSG Hoffenheim,57.0,71.67,0.2759,0.4633,0.2607,1.18,1.61,Fortuna Dusseldorf,Hoffenheim,2018/2019,2018-09-15,D1,3.0,Fortuna Dusseldorf,Hoffenheim,2.0,1.0,3.8,3.4,2.0,1.0,1.7999999999999998,2-1
2018-09-15M'gladbachSchalke 04,Borussia Monchengladbach,Schalke 04,68.54,71.73,0.43,0.3045,0.2654,1.53,1.25,M'gladbach,Schalke 04,2018/2019,2018-09-15,D1,3.0,M'gladbach,Schalke 04,2.0,1.0,2.45,3.35,2.95,1.0,-0.5,2-1
2018-09-16Werder BremenNurnberg,Werder Bremen,1. FC Nürnberg,67.38,58.04,0.5479,0.1876,0.2645,1.6,0.82,Werder Bremen,Nurnberg,2018/2019,2018-09-16,D1,3.0,Werder Bremen,Nurnberg,1.0,1.0,1.65,4.0,5.0,0.0,-3.35,1-1
2018-09-16FreiburgStuttgart,SC Freiburg,VfB Stuttgart,58.9,65.69,0.3929,0.3129,0.2942,1.26,1.09,Freiburg,Stuttgart,2018/2019,2018-09-16,D1,3.0,Freiburg,Stuttgart,3.0,3.0,2.7,3.1,2.8,0.0,-0.09999999999999963,3-3
2018-09-21StuttgartFortuna Dusseldorf,VfB Stuttgart,Fortuna Düsseldorf,65.81,56.78,0.5279,0.2035,0.2686,1.56,0.86,Stuttgart,Fortuna Dusseldorf,2018/2019,2018-09-21,D1,4.0,Stuttgart,Fortuna Dusseldorf,0.0,0.0,1.8,3.6,4.5,0.0,-2.7,0-0
2018-09-22WolfsburgFreiburg,VfL Wolfsburg,SC Freiburg,62.67,58.17,0.4847,0.2482,0.2671,1.56,1.04,Wolfsburg,Freiburg,2018/2019,2018-09-22,D1,4.0,Wolfsburg,Freiburg,1.0,3.0,1.65,3.9,5.3,-2.0,-3.65,1-3
2018-09-22HerthaM'gladbach,Hertha Berlin,Borussia Monchengladbach,62.52,68.29,0.3587,0.3732,0.268,1.37,1.41,Hertha,M'gladbach,2018/2019,2018-09-22,D1,4.0,Hertha,M'gladbach,4.0,2.0,2.6,3.3,2.75,2.0,-0.1499999999999999,4-2
2018-09-22AugsburgWerder Bremen,FC Augsburg,Werder Bremen,61.76,66.56,0.3883,0.3306,0.2811,1.34,1.21,Augsburg,Werder Bremen,2018/2019,2018-09-22,D1,4.0,Augsburg,Werder Bremen,2.0,3.0,2.5,3.4,2.8,-1.0,-0.2999999999999998,2-3
2018-09-22HoffenheimDortmund,TSG Hoffenheim,Borussia Dortmund,72.54,78.79,0.3787,0.3681,0.2532,1.55,1.53,Hoffenheim,Dortmund,2018/2019,2018-09-22,D1,4.0,Hoffenheim,Dortmund,1.0,1.0,2.85,3.5,2.4,0.0,0.4500000000000002,1-1
2018-09-22NurnbergHannover,1. FC Nürnberg,Hannover 96,59.08,62.1,0.4132,0.3022,0.2846,1.35,1.12,Nurnberg,Hannover,2018/2019,2018-09-22,D1,4.0,Nurnberg,Hannover,2.0,0.0,2.5,3.3,2.85,2.0,-0.3500000000000001,2-0
2018-09-22Schalke 04Bayern Munich,Schalke 04,Bayern Munich,71.32,92.82,0.1743,0.6096,0.2161,1.03,2.09,Schalke 04,Bayern Munich,2018/2019,2018-09-22,D1,4.0,Schalke 04,Bayern Munich,0.0,2.0,7.0,4.5,1.45,-2.0,5.55,0-2
2018-09-23LeverkusenMainz,Bayer Leverkusen,Mainz,74.14,63.0,0.5987,0.1692,0.2321,1.89,0.89,Leverkusen,Mainz,2018/2019,2018-09-23,D1,4.0,Leverkusen,Mainz,1.0,0.0,1.7,3.8,5.0,1.0,-3.3,1-0
2018-09-23Ein FrankfurtRB Leipzig,Eintracht Frankfurt,RB Leipzig,65.86,70.53,0.3695,0.363,0.2674,1.4,1.39,Ein Frankfurt,RB Leipzig,2018/2019,2018-09-23,D1,4.0,Ein Frankfurt,RB Leipzig,1.0,1.0,2.9,3.4,2.4,0.0,0.5,1-1
2018-09-25Werder BremenHertha,Werder Bremen,Hertha Berlin,66.18,63.68,0.4712,0.261,0.2678,1.55,1.09,Werder Bremen,Hertha,2018/2019,2018-09-25,D1,5.0,Werder Bremen,Hertha,3.0,1.0,2.0,3.4,3.8,2.0,-1.7999999999999998,3-1
2018-09-25FreiburgSchalke 04,SC Freiburg,Schalke 04,59.61,70.35,0.3455,0.3726,0.2818,1.24,1.3,Freiburg,Schalke 04,2018/2019,2018-09-25,D1,5.0,Freiburg,Schalke 04,1.0,0.0,2.95,3.3,2.4,1.0,0.5500000000000003,1-0
2018-09-25HannoverHoffenheim,Hannover 96,TSG Hoffenheim,61.25,72.72,0.3055,0.4402,0.2543,1.33,1.65,Hannover,Hoffenheim,2018/2019,2018-09-25,D1,5.0,Hannover,Hoffenheim,1.0,3.0,3.4,3.5,2.1,-2.0,1.2999999999999998,1-3
2018-09-25Bayern MunichAugsburg,Bayern Munich,FC Augsburg,93.3,61.64,0.8844,0.027000000000000003,0.0886,3.1,0.42,Bayern Munich,Augsburg,2018/2019,2018-09-25,D1,5.0,Bayern Munich,Augsburg,1.0,1.0,1.12,9.0,20.0,0.0,-18.88,1-1
2018-09-26Fortuna DusseldorfLeverkusen,Fortuna Düsseldorf,Bayer Leverkusen,57.62,74.24,0.2543,0.4911,0.2546,1.15,1.69,Fortuna Dusseldorf,Leverkusen,2018/2019,2018-09-26,D1,5.0,Fortuna Dusseldorf,Leverkusen,1.0,2.0,3.7,3.5,2.0,-1.0,1.7000000000000002,1-2
2018-09-26RB LeipzigStuttgart,RB Leipzig,VfB Stuttgart,70.79,65.04,0.5499,0.2063,0.2438,1.8,1.01,RB Leipzig,Stuttgart,2018/2019,2018-09-26,D1,5.0,RB Leipzig,Stuttgart,2.0,0.0,1.75,3.7,4.7,2.0,-2.95,2-0
2018-09-26M'gladbachEin Frankfurt,Borussia Monchengladbach,Eintracht Frankfurt,66.48,65.58,0.4856,0.26,0.2544,1.69,1.17,M'gladbach,Ein Frankfurt,2018/2019,2018-09-26,D1,5.0,M'gladbach,Ein Frankfurt,3.0,1.0,1.8,3.7,4.4,2.0,-2.6000000000000005,3-1
2018-09-26DortmundNurnberg,Borussia Dortmund,1. FC Nürnberg,78.69,60.05,0.6859999999999999,0.105,0.209,1.99,0.62,Dortmund,Nurnberg,2018/2019,2018-09-26,D1,5.0,Dortmund,Nurnberg,7.0,0.0,1.3,5.8,9.0,7.0,-7.7,7-0
2018-09-26MainzWolfsburg,Mainz,VfL Wolfsburg,63.01,60.92,0.4595,0.2631,0.2774,1.46,1.04,Mainz,Wolfsburg,2018/2019,2018-09-26,D1,5.0,Mainz,Wolfsburg,0.0,0.0,2.65,3.4,2.65,0.0,0.0,0-0
2018-09-28HerthaBayern Munich,Hertha Berlin,Bayern Munich,62.65,92.65,0.113,0.7148,0.1722,0.9,2.51,Hertha,Bayern Munich,2018/2019,2018-09-28,D1,6.0,Hertha,Bayern Munich,2.0,0.0,7.5,4.8,1.4,2.0,6.1,2-0
2018-09-29NurnbergFortuna Dusseldorf,1. FC Nürnberg,Fortuna Düsseldorf,57.93,58.16,0.4392,0.2704,0.2905,1.34,0.99,Nurnberg,Fortuna Dusseldorf,2018/2019,2018-09-29,D1,6.0,Nurnberg,Fortuna Dusseldorf,3.0,0.0,2.15,3.4,3.4,3.0,-1.25,3-0
2018-09-29HoffenheimRB Leipzig,TSG Hoffenheim,RB Leipzig,72.75,71.76,0.4677,0.2914,0.2409,1.83,1.4,Hoffenheim,RB Leipzig,2018/2019,2018-09-29,D1,6.0,Hoffenheim,RB Leipzig,1.0,2.0,2.1,3.5,3.4,-1.0,-1.2999999999999998,1-2
2018-09-29StuttgartWerder Bremen,VfB Stuttgart,Werder Bremen,64.1,66.91,0.3978,0.3213,0.2808,1.35,1.19,Stuttgart,Werder Bremen,2018/2019,2018-09-29,D1,6.0,Stuttgart,Werder Bremen,2.0,1.0,2.75,3.3,2.6,1.0,0.1499999999999999,2-1
2018-09-29Schalke 04Mainz,Schalke 04,Mainz,69.73,62.28,0.526,0.196,0.2781,1.49,0.79,Schalke 04,Mainz,2018/2019,2018-09-29,D1,6.0,Schalke 04,Mainz,1.0,0.0,1.75,3.7,4.7,1.0,-2.95,1-0
2018-09-29WolfsburgM'gladbach,VfL Wolfsburg,Borussia Monchengladbach,62.07,66.93,0.3679,0.375,0.2571,1.49,1.5,Wolfsburg,M'gladbach,2018/2019,2018-09-29,D1,6.0,Wolfsburg,M'gladbach,2.0,2.0,2.4,3.4,2.9,0.0,-0.5,2-2
2018-09-29LeverkusenDortmund,Bayer Leverkusen,Borussia Dortmund,73.67,80.23,0.3836,0.3624,0.254,1.55,1.5,Leverkusen,Dortmund,2018/2019,2018-09-29,D1,6.0,Leverkusen,Dortmund,2.0,4.0,2.75,3.5,2.5,-2.0,0.25,2-4
2018-09-30Ein FrankfurtHannover,Eintracht Frankfurt,Hannover 96,65.08,61.16,0.4724,0.2555,0.2722,1.51,1.04,Ein Frankfurt,Hannover,2018/2019,2018-09-30,D1,6.0,Ein Frankfurt,Hannover,4.0,1.0,2.0,3.4,3.8,3.0,-1.7999999999999998,4-1
2018-09-30AugsburgFreiburg,FC Augsburg,SC Freiburg,63.28,60.36,0.4784,0.2588,0.2628,1.6,1.11,Augsburg,Freiburg,2018/2019,2018-09-30,D1,6.0,Augsburg,Freiburg,4.0,1.0,2.0,3.4,3.8,3.0,-1.7999999999999998,4-1
2018-10-05Werder BremenWolfsburg,Werder Bremen,VfL Wolfsburg,66.45,62.39,0.5108,0.23,0.2593,1.65,1.02,Werder Bremen,Wolfsburg,2018/2019,2018-10-05,D1,7.0,Werder Bremen,Wolfsburg,2.0,0.0,2.1,3.4,3.5,2.0,-1.4,2-0
2018-10-06Fortuna DusseldorfSchalke 04,Fortuna Düsseldorf,Schalke 04,57.13,70.44,0.33399999999999996,0.3756,0.2904,1.16,1.25,Fortuna Dusseldorf,Schalke 04,2018/2019,2018-10-06,D1,7.0,Fortuna Dusseldorf,Schalke 04,0.0,2.0,3.7,3.5,2.0,-2.0,1.7000000000000002,0-2
2018-10-06HannoverStuttgart,Hannover 96,VfB Stuttgart,59.46,64.44,0.4195,0.3042,0.2763,1.42,1.17,Hannover,Stuttgart,2018/2019,2018-10-06,D1,7.0,Hannover,Stuttgart,3.0,1.0,2.5,3.3,2.85,2.0,-0.3500000000000001,3-1
2018-10-06MainzHertha,Mainz,Hertha Berlin,62.48,63.43,0.4045,0.3094,0.2861,1.33,1.13,Mainz,Hertha,2018/2019,2018-10-06,D1,7.0,Mainz,Hertha,0.0,0.0,2.65,3.3,2.65,0.0,0.0,0-0
2018-10-06DortmundAugsburg,Borussia Dortmund,FC Augsburg,81.46,64.49,0.6691,0.133,0.198,2.22,0.88,Dortmund,Augsburg,2018/2019,2018-10-06,D1,7.0,Dortmund,Augsburg,4.0,3.0,1.45,4.5,7.0,1.0,-5.55,4-3
2018-10-06Bayern MunichM'gladbach,Bayern Munich,Borussia Monchengladbach,91.91,66.65,0.8407,0.0492,0.1101,3.07,0.65,Bayern Munich,M'gladbach,2018/2019,2018-10-06,D1,7.0,Bayern Munich,M'gladbach,0.0,3.0,1.25,6.5,10.0,-3.0,-8.75,0-3
2018-10-07FreiburgLeverkusen,SC Freiburg,Bayer Leverkusen,58.49,72.64,0.2905,0.46799999999999997,0.2415,1.39,1.82,Freiburg,Leverkusen,2018/2019,2018-10-07,D1,7.0,Freiburg,Leverkusen,0.0,0.0,3.3,3.4,2.2,0.0,1.0999999999999996,0-0
2018-10-07HoffenheimEin Frankfurt,TSG Hoffenheim,Eintracht Frankfurt,71.6,68.32,0.507,0.2418,0.2512,1.73,1.12,Hoffenheim,Ein Frankfurt,2018/2019,2018-10-07,D1,7.0,Hoffenheim,Ein Frankfurt,1.0,2.0,1.75,3.7,4.8,-1.0,-3.05,1-2
2018-10-07RB LeipzigNurnberg,RB Leipzig,1. FC Nürnberg,73.75,58.62,0.6575,0.1327,0.2099,2.07,0.8,RB Leipzig,Nurnberg,2018/2019,2018-10-07,D1,7.0,RB Leipzig,Nurnberg,6.0,0.0,1.45,4.8,6.5,6.0,-5.05,6-0
2018-10-19Ein FrankfurtFortuna Dusseldorf,Eintracht Frankfurt,Fortuna Düsseldorf,67.84,55.97,0.5548,0.1897,0.2555,1.68,0.87,Ein Frankfurt,Fortuna Dusseldorf,2018/2019,2018-10-19,D1,8.0,Ein Frankfurt,Fortuna Dusseldorf,7.0,1.0,1.75,3.7,4.7,6.0,-2.95,7-1
2018-10-20AugsburgRB Leipzig,FC Augsburg,RB Leipzig,65.76,75.58,0.3175,0.4427,0.2398,1.51,1.81,Augsburg,RB Leipzig,2018/2019,2018-10-20,D1,8.0,Augsburg,RB Leipzig,0.0,0.0,3.1,3.4,2.3,0.0,0.8000000000000003,0-0
2018-10-20StuttgartDortmund,VfB Stuttgart,Borussia Dortmund,63.71,80.08,0.2447,0.5096,0.2458,1.17,1.79,Stuttgart,Dortmund,2018/2019,2018-10-20,D1,8.0,Stuttgart,Dortmund,0.0,4.0,4.1,3.7,1.85,-4.0,2.25,0-4
2018-10-20LeverkusenHannover,Bayer Leverkusen,Hannover 96,72.92,60.11,0.6062,0.1745,0.2193,2.05,1.0,Leverkusen,Hannover,2018/2019,2018-10-20,D1,8.0,Leverkusen,Hannover,2.0,2.0,1.57,4.2,5.6,0.0,-4.0299999999999985,2-2
2018-10-20NurnbergHoffenheim,1. FC Nürnberg,TSG Hoffenheim,56.41,71.97,0.275,0.4676,0.2575,1.2,1.64,Nurnberg,Hoffenheim,2018/2019,2018-10-20,D1,8.0,Nurnberg,Hoffenheim,1.0,3.0,3.7,3.5,2.0,-2.0,1.7000000000000002,1-3
2018-10-20WolfsburgBayern Munich,VfL Wolfsburg,Bayern Munich,62.34,90.93,0.1081,0.7133,0.1786,0.81,2.38,Wolfsburg,Bayern Munich,2018/2019,2018-10-20,D1,8.0,Wolfsburg,Bayern Munich,1.0,3.0,6.5,4.7,1.45,-2.0,5.05,1-3
2018-10-20Schalke 04Werder Bremen,Schalke 04,Werder Bremen,71.66,66.83,0.4764,0.2435,0.2801,1.45,0.96,Schalke 04,Werder Bremen,2018/2019,2018-10-20,D1,8.0,Schalke 04,Werder Bremen,0.0,2.0,2.1,3.4,3.5,-2.0,-1.4,0-2
2018-10-21HerthaFreiburg,Hertha Berlin,SC Freiburg,63.28,58.77,0.4965,0.2434,0.2601,1.63,1.07,Hertha,Freiburg,2018/2019,2018-10-21,D1,8.0,Hertha,Freiburg,1.0,1.0,1.9,3.5,4.1,0.0,-2.2,1-1
2018-10-21M'gladbachMainz,Borussia Monchengladbach,Mainz,68.77,62.8,0.5648,0.1902,0.245,1.78,0.93,M'gladbach,Mainz,2018/2019,2018-10-21,D1,8.0,M'gladbach,Mainz,4.0,0.0,1.65,4.0,5.1,4.0,-3.45,4-0
2018-10-26FreiburgM'gladbach,SC Freiburg,Borussia Monchengladbach,59.22,70.32,0.2968,0.4522,0.251,1.33,1.7,Freiburg,M'gladbach,2018/2019,2018-10-26,D1,9.0,Freiburg,M'gladbach,3.0,1.0,3.4,3.3,2.2,2.0,1.1999999999999995,3-1
2018-10-27HannoverAugsburg,Hannover 96,FC Augsburg,60.09,65.38,0.4079,0.3323,0.2598,1.55,1.37,Hannover,Augsburg,2018/2019,2018-10-27,D1,9.0,Hannover,Augsburg,1.0,2.0,2.6,3.25,2.75,-1.0,-0.1499999999999999,1-2
2018-10-27Fortuna DusseldorfWolfsburg,Fortuna Düsseldorf,VfL Wolfsburg,52.87,62.12,0.3766,0.3442,0.2792,1.33,1.26,Fortuna Dusseldorf,Wolfsburg,2018/2019,2018-10-27,D1,9.0,Fortuna Dusseldorf,Wolfsburg,0.0,3.0,3.1,3.4,2.3,-3.0,0.8000000000000003,0-3
2018-10-27DortmundHertha,Borussia Dortmund,Hertha Berlin,81.34,63.06,0.6884,0.1215,0.1902,2.28,0.84,Dortmund,Hertha,2018/2019,2018-10-27,D1,9.0,Dortmund,Hertha,2.0,2.0,1.45,4.5,7.0,0.0,-5.55,2-2
2018-10-27MainzBayern Munich,Mainz,Bayern Munich,61.15,91.74,0.0913,0.7381,0.1706,0.71,2.4,Mainz,Bayern Munich,2018/2019,2018-10-27,D1,9.0,Mainz,Bayern Munich,1.0,2.0,9.5,5.6,1.3,-1.0,8.2,1-2
2018-10-27HoffenheimStuttgart,TSG Hoffenheim,VfB Stuttgart,74.47,63.18,0.6096,0.1694,0.221,2.02,0.96,Hoffenheim,Stuttgart,2018/2019,2018-10-27,D1,9.0,Hoffenheim,Stuttgart,4.0,0.0,1.65,3.9,5.3,4.0,-3.65,4-0
2018-10-28NurnbergEin Frankfurt,1. FC Nürnberg,Eintracht Frankfurt,54.24,70.79,0.2725,0.4601,0.2673,1.13,1.54,Nurnberg,Ein Frankfurt,2018/2019,2018-10-28,D1,9.0,Nurnberg,Ein Frankfurt,1.0,1.0,3.5,3.4,2.1,0.0,1.4,1-1
2018-10-28RB LeipzigSchalke 04,RB Leipzig,Schalke 04,76.42,71.95,0.5496,0.1949,0.2555,1.68,0.89,RB Leipzig,Schalke 04,2018/2019,2018-10-28,D1,9.0,RB Leipzig,Schalke 04,0.0,0.0,2.0,3.5,3.7,0.0,-1.7000000000000002,0-0
2018-10-28Werder BremenLeverkusen,Werder Bremen,Bayer Leverkusen,67.76,71.65,0.4103,0.332,0.2577,1.57,1.39,Werder Bremen,Leverkusen,2018/2019,2018-10-28,D1,9.0,Werder Bremen,Leverkusen,2.0,6.0,2.3,3.4,3.1,-4.0,-0.8000000000000003,2-6
2018-11-02StuttgartEin Frankfurt,VfB Stuttgart,Eintracht Frankfurt,61.63,70.72,0.3396,0.382,0.2784,1.25,1.34,Stuttgart,Ein Frankfurt,2018/2019,2018-11-02,D1,10.0,Stuttgart,Ein Frankfurt,0.0,3.0,2.75,3.4,2.55,-3.0,0.20000000000000015,0-3
2018-11-03AugsburgNurnberg,FC Augsburg,1. FC Nürnberg,65.65,54.49,0.5563,0.1948,0.2489,1.74,0.93,Augsburg,Nurnberg,2018/2019,2018-11-03,D1,10.0,Augsburg,Nurnberg,2.0,2.0,1.7,3.8,5.0,0.0,-3.3,2-2
2018-11-03Schalke 04Hannover,Schalke 04,Hannover 96,72.65,59.91,0.5494,0.1866,0.2639,1.6,0.81,Schalke 04,Hannover,2018/2019,2018-11-03,D1,10.0,Schalke 04,Hannover,3.0,1.0,1.65,4.0,5.1,2.0,-3.45,3-1
2018-11-03Bayern MunichFreiburg,Bayern Munich,SC Freiburg,91.78,59.88,0.8968,0.0206,0.0826,3.07,0.33,Bayern Munich,Freiburg,2018/2019,2018-11-03,D1,10.0,Bayern Munich,Freiburg,1.0,1.0,1.12,9.0,20.0,0.0,-18.88,1-1
2018-11-03WolfsburgDortmund,VfL Wolfsburg,Borussia Dortmund,64.11,80.57,0.2399,0.5201,0.24,1.19,1.86,Wolfsburg,Dortmund,2018/2019,2018-11-03,D1,10.0,Wolfsburg,Dortmund,0.0,1.0,4.0,3.8,1.85,-1.0,2.15,0-1
2018-11-03LeverkusenHoffenheim,Bayer Leverkusen,TSG Hoffenheim,72.99,75.86,0.4159,0.3509,0.2332,1.86,1.69,Leverkusen,Hoffenheim,2018/2019,2018-11-03,D1,10.0,Leverkusen,Hoffenheim,1.0,4.0,2.1,3.6,3.35,-3.0,-1.25,1-4
2018-11-03HerthaRB Leipzig,Hertha Berlin,RB Leipzig,63.71,76.01,0.2915,0.45299999999999996,0.2556,1.28,1.65,Hertha,RB Leipzig,2018/2019,2018-11-03,D1,10.0,Hertha,RB Leipzig,0.0,3.0,2.85,3.3,2.5,-3.0,0.3500000000000001,0-3
2018-11-04M'gladbachFortuna Dusseldorf,Borussia Monchengladbach,Fortuna Düsseldorf,69.79,50.98,0.6741,0.1294,0.1966,2.22,0.86,M'gladbach,Fortuna Dusseldorf,2018/2019,2018-11-04,D1,10.0,M'gladbach,Fortuna Dusseldorf,3.0,0.0,1.4,4.8,7.5,3.0,-6.1,3-0
2018-11-04MainzWerder Bremen,Mainz,Werder Bremen,61.09,65.88,0.3792,0.3347,0.28600000000000003,1.29,1.19,Mainz,Werder Bremen,2018/2019,2018-11-04,D1,10.0,Mainz,Werder Bremen,2.0,1.0,3.15,3.3,2.3,1.0,0.8500000000000001,2-1
2018-11-09HannoverWolfsburg,Hannover 96,VfL Wolfsburg,59.48,63.71,0.4368,0.2903,0.2729,1.47,1.15,Hannover,Wolfsburg,2018/2019,2018-11-09,D1,11.0,Hannover,Wolfsburg,2.0,1.0,2.9,3.4,2.4,1.0,0.5,2-1
2018-11-10Werder BremenM'gladbach,Werder Bremen,Borussia Monchengladbach,65.91,70.67,0.3708,0.3781,0.2511,1.55,1.57,Werder Bremen,M'gladbach,2018/2019,2018-11-10,D1,11.0,Werder Bremen,M'gladbach,1.0,3.0,2.5,3.5,2.7,-2.0,-0.20000000000000015,1-3
2018-11-10HoffenheimAugsburg,TSG Hoffenheim,FC Augsburg,76.22,64.41,0.6378,0.1636,0.1986,2.32,1.1,Hoffenheim,Augsburg,2018/2019,2018-11-10,D1,11.0,Hoffenheim,Augsburg,2.0,1.0,1.7,4.0,4.7,1.0,-3.0,2-1
2018-11-10NurnbergStuttgart,1. FC Nürnberg,VfB Stuttgart,55.38,59.63,0.3984,0.316,0.2857,1.32,1.15,Nurnberg,Stuttgart,2018/2019,2018-11-10,D1,11.0,Nurnberg,Stuttgart,0.0,2.0,2.45,3.4,2.85,-2.0,-0.3999999999999999,0-2
2018-11-10FreiburgMainz,SC Freiburg,Mainz,60.66,60.85,0.4437,0.2698,0.2865,1.38,1.01,Freiburg,Mainz,2018/2019,2018-11-10,D1,11.0,Freiburg,Mainz,1.0,3.0,2.1,3.4,3.5,-2.0,-1.4,1-3
2018-11-10Fortuna DusseldorfHertha,Fortuna Düsseldorf,Hertha Berlin,50.08,61.82,0.344,0.3891,0.2669,1.35,1.45,Fortuna Dusseldorf,Hertha,2018/2019,2018-11-10,D1,11.0,Fortuna Dusseldorf,Hertha,4.0,1.0,3.4,3.5,2.1,3.0,1.2999999999999998,4-1
2018-11-10DortmundBayern Munich,Borussia Dortmund,Bayern Munich,80.81,91.64,0.2759,0.4953,0.2289,1.46,2.0,Dortmund,Bayern Munich,2018/2019,2018-11-10,D1,11.0,Dortmund,Bayern Munich,3.0,2.0,2.85,3.5,2.4,1.0,0.4500000000000002,3-2
2018-11-11RB LeipzigLeverkusen,RB Leipzig,Bayer Leverkusen,77.36,72.06,0.5402,0.2302,0.2296,1.99,1.23,RB Leipzig,Leverkusen,2018/2019,2018-11-11,D1,11.0,RB Leipzig,Leverkusen,3.0,0.0,1.9,3.7,3.9,3.0,-2.0,3-0
2018-11-11Ein FrankfurtSchalke 04,Eintracht Frankfurt,Schalke 04,71.94,72.87,0.4721,0.2484,0.2795,1.45,0.98,Ein Frankfurt,Schalke 04,2018/2019,2018-11-11,D1,11.0,Ein Frankfurt,Schalke 04,3.0,0.0,2.4,3.3,2.95,3.0,-0.5500000000000003,3-0
2018-11-23LeverkusenStuttgart,Bayer Leverkusen,VfB Stuttgart,70.6,61.35,0.5492,0.2105,0.2403,1.84,1.05,Leverkusen,Stuttgart,2018/2019,2018-11-23,D1,12.0,Leverkusen,Stuttgart,2.0,0.0,1.57,4.3,5.5,2.0,-3.93,2-0
2018-11-24WolfsburgRB Leipzig,VfL Wolfsburg,RB Leipzig,64.27,78.73,0.2454,0.4942,0.2604,1.07,1.63,Wolfsburg,RB Leipzig,2018/2019,2018-11-24,D1,12.0,Wolfsburg,RB Leipzig,1.0,0.0,3.3,3.4,2.2,1.0,1.0999999999999996,1-0
2018-11-24Bayern MunichFortuna Dusseldorf,Bayern Munich,Fortuna Düsseldorf,91.15,51.68,0.9244,0.0141,0.0615,3.42,0.31,Bayern Munich,Fortuna Dusseldorf,2018/2019,2018-11-24,D1,12.0,Bayern Munich,Fortuna Dusseldorf,3.0,3.0,1.1,9.1,28.0,0.0,-26.9,3-3
2018-11-24HerthaHoffenheim,Hertha Berlin,TSG Hoffenheim,59.94,75.73,0.2424,0.5345,0.2231,1.35,2.09,Hertha,Hoffenheim,2018/2019,2018-11-24,D1,12.0,Hertha,Hoffenheim,3.0,3.0,3.2,3.5,2.2,0.0,1.0,3-3
2018-11-24AugsburgEin Frankfurt,FC Augsburg,Eintracht Frankfurt,64.9,73.47,0.3208,0.4243,0.255,1.38,1.62,Augsburg,Ein Frankfurt,2018/2019,2018-11-24,D1,12.0,Augsburg,Ein Frankfurt,1.0,3.0,2.65,3.4,2.65,-2.0,0.0,1-3
2018-11-24MainzDortmund,Mainz,Borussia Dortmund,60.98,81.53,0.1856,0.5873,0.2271,1.01,1.97,Mainz,Dortmund,2018/2019,2018-11-24,D1,12.0,Mainz,Dortmund,1.0,2.0,5.0,4.0,1.65,-1.0,3.35,1-2
2018-11-24Schalke 04Nurnberg,Schalke 04,1. FC Nürnberg,71.29,53.84,0.5852,0.1556,0.2592,1.62,0.7,Schalke 04,Nurnberg,2018/2019,2018-11-24,D1,12.0,Schalke 04,Nurnberg,5.0,2.0,1.53,4.05,6.6,3.0,-5.0699999999999985,5-2
2018-11-25FreiburgWerder Bremen,SC Freiburg,Werder Bremen,60.24,65.01,0.4057,0.3304,0.2639,1.5,1.33,Freiburg,Werder Bremen,2018/2019,2018-11-25,D1,12.0,Freiburg,Werder Bremen,1.0,1.0,2.75,3.4,2.55,0.0,0.20000000000000015,1-1
2018-11-25M'gladbachHannover,Borussia Monchengladbach,Hannover 96,71.34,58.56,0.6241,0.1701,0.2058,2.23,1.08,M'gladbach,Hannover,2018/2019,2018-11-25,D1,12.0,M'gladbach,Hannover,4.0,1.0,1.5,4.3,6.5,3.0,-5.0,4-1
2018-11-30Fortuna DusseldorfMainz,Fortuna Düsseldorf,Mainz,53.86,61.23,0.4053,0.3141,0.2806,1.37,1.17,Fortuna Dusseldorf,Mainz,2018/2019,2018-11-30,D1,13.0,Fortuna Dusseldorf,Mainz,0.0,1.0,2.7,3.2,2.7,-1.0,0.0,0-1
2018-12-01HannoverHertha,Hannover 96,Hertha Berlin,57.77,61.09,0.4436,0.3076,0.2488,1.71,1.39,Hannover,Hertha,2018/2019,2018-12-01,D1,13.0,Hannover,Hertha,0.0,2.0,2.7,3.2,2.7,-2.0,0.0,0-2
